Customer ID,Customer Name,Segment,City,State,Postal Code,Region
C0036,Deborah Brumfield,Home Office,Providence,Rhode Island,2908,East
C0510,Jamie Frazer,Consumer,New York City,New York,10024,East
C0465,Alan Schoenberger,Corporate,Longmont,Colorado,80501,West
C0204,Pauline Webber,Corporate,Marion,Iowa,52302,Central
C0169,Muhammed Yedwab,Corporate,Houston,Texas,77036,Central
C0710,Emily Grady,Consumer,Oceanside,New York,11572,East
C0741,Caroline Jumper,Consumer,Philadelphia,Pennsylvania,19134,East
C0686,Neoma Murray,Consumer,Los Angeles,California,90045,West
C0014,Michael Moore,Consumer,Richmond,Indiana,47374,Central
C0096,Gary McGarr,Consumer,Los Angeles,California,90049,West
C0311,Roger Demir,Consumer,Morgan Hill,California,95037,West
C0384,Becky Martin,Consumer,New York City,New York,10024,East
C0228,Ellis Ballard,Corporate,New York City,New York,10035,East
C0273,Liz MacKendrick,Consumer,Auburn,New York,13021,East
C0389,Kean Takahito,Consumer,San Francisco,California,94109,West
C0577,Irene Maddox,Consumer,Seattle,Washington,98103,West
C0781,Justin Ellison,Corporate,Franklin,Wisconsin,53132,Central
C0230,James Galang,Consumer,Murray,Kentucky,42071,South
C0167,Aleksandra Gannaway,Corporate,Franklin,Massachusetts,2038,East
C0530,Tony Chapman,Home Office,Washington,District of Columbia,20016,East
C0634,Theone Pippenger,Consumer,Georgetown,Kentucky,40324,South
C0212,Randy Ferguson,Corporate,Chicago,Illinois,60610,Central
C0110,Mike Pelletier,Home Office,Chicago,Illinois,60623,Central
C0737,Harold Engle,Corporate,Newark,Delaware,19711,East
C0481,Greg Guthrie,Corporate,Antioch,California,94509,West
C0218,Greg Tran,Consumer,Seattle,Washington,98105,West
C0680,Dave Poirier,Corporate,Hempstead,New York,11550,East
C0065,Anne Pryor,Home Office,Los Angeles,California,90032,West
C0703,Gene Hale,Corporate,Richardson,Texas,75080,Central
C0088,Quincy Jones,Corporate,Saint Paul,Minnesota,55106,Central
C0426,Julie Prescott,Home Office,Columbus,Ohio,43229,East
C0387,Stefania Perrino,Corporate,San Francisco,California,94110,West
C0441,Doug Bickford,Consumer,San Francisco,California,94110,West
C0353,Lena Hernandez,Consumer,Greenville,North Carolina,27834,South
C0641,Julia Barnett,Home Office,Columbus,Ohio,43229,East
C0317,Arthur Gainer,Consumer,Eau Claire,Wisconsin,54703,Central
C0128,Ken Black,Corporate,Fremont,Nebraska,68025,Central
C0668,Fred McMath,Consumer,Lawrence,Massachusetts,1841,East
C0170,George Bell,Corporate,Fort Worth,Texas,76106,Central
C0106,Damala Kotsonis,Corporate,Franklin,Tennessee,37064,South
C0565,Logan Haushalter,Consumer,Jackson,Michigan,49201,Central
C0186,Emily Burns,Consumer,Franklin,Tennessee,37064,South
C0275,Rob Williams,Corporate,Chicago,Illinois,60610,Central
C0154,Stephanie Phelps,Corporate,Stockton,California,95207,West
C0182,Paul MacIntyre,Consumer,Springfield,Virginia,22153,South
C0565,Logan Haushalter,Consumer,San Francisco,California,94109,West
C0017,Delfina Latchford,Consumer,New York City,New York,10024,East
C0359,Arthur Prichep,Consumer,Seattle,Washington,98105,West
C0295,Mark Hamilton,Consumer,Greenwood,Indiana,46142,Central
C0695,Sanjit Jacobs,Home Office,Long Beach,California,90805,West
C0753,Chris McAfee,Consumer,Watertown,New York,13601,East
C0422,Sara Luxemburg,Home Office,New York City,New York,10024,East
C0363,Janet Molinari,Corporate,New York City,New York,10024,East
C0668,Fred McMath,Consumer,Aurora,Colorado,80013,West
C0279,Anthony Rawles,Corporate,Vancouver,Washington,98661,West
C0337,Lena Radford,Consumer,Homestead,Florida,33030,South
C0274,Cynthia Arntzen,Consumer,Smyrna,Tennessee,37167,South
C0271,Noel Staavos,Corporate,Columbus,Ohio,43229,East
C0036,Deborah Brumfield,Home Office,Portland,Oregon,97206,West
C0495,William Brown,Consumer,Anaheim,California,92804,West
C0572,Steve Chapman,Corporate,Springfield,Ohio,45503,East
C0141,Jim Mitchum,Corporate,Lorain,Ohio,44052,East
C0343,Matthew Grinstein,Home Office,Jackson,Michigan,49201,Central
C0575,Erin Creighton,Consumer,Columbus,Georgia,31907,South
C0504,Roy Französisch,Consumer,Pasadena,California,91104,West
C0271,Noel Staavos,Corporate,New York City,New York,10009,East
C0485,Ken Heidel,Corporate,Norman,Oklahoma,73071,Central
C0275,Rob Williams,Corporate,Torrance,California,90503,West
C0030,Jasper Cacioppo,Consumer,Riverside,California,92503,West
C0501,Pete Kriz,Consumer,New York City,New York,10011,East
C0172,David Smith,Corporate,San Diego,California,92037,West
C0635,Michael Paige,Corporate,Detroit,Michigan,48205,Central
C0158,Benjamin Patterson,Consumer,Los Angeles,California,90004,West
C0110,Mike Pelletier,Home Office,Springfield,Oregon,97477,West
C0490,Shahid Hopkins,Consumer,Cuyahoga Falls,Ohio,44221,East
C0530,Tony Chapman,Home Office,Fayetteville,Arkansas,72701,South
C0584,Craig Carreira,Consumer,Chicago,Illinois,60610,Central
C0436,Keith Dawkins,Corporate,New York City,New York,10009,East
C0501,Pete Kriz,Consumer,Apple Valley,California,92307,West
C0395,Sandra Flanagan,Consumer,Goldsboro,North Carolina,27534,South
C0452,Tanja Norvell,Home Office,San Diego,California,92024,West
C0774,Charles McCrossin,Consumer,San Francisco,California,94122,West
C0529,Steve Carroll,Home Office,Seattle,Washington,98115,West
C0513,Adam Hart,Corporate,Arlington,Texas,76017,Central
C0271,Noel Staavos,Corporate,Carlsbad,New Mexico,88220,West
C0580,Adrian Barton,Consumer,Detroit,Michigan,48205,Central
C0612,Alan Haines,Corporate,Tamarac,Florida,33319,South
C0515,Justin Deggeller,Corporate,Minneapolis,Minnesota,55407,Central
C0419,Henry Goldwyn,Corporate,Los Angeles,California,90032,West
C0272,Grace Kelly,Corporate,Morristown,New Jersey,7960,East
C0618,Jeremy Ellison,Consumer,San Diego,California,92037,West
C0304,Adrian Hane,Home Office,Salem,Oregon,97301,West
C0673,Parhena Norris,Home Office,Omaha,Nebraska,68104,Central
C0136,Andy Yotov,Corporate,San Francisco,California,94110,West
C0037,Mark Haberlin,Corporate,New York City,New York,10035,East
C0069,Clay Ludtke,Consumer,Reading,Pennsylvania,19601,East
C0724,Stuart Calhoun,Consumer,Jackson,Mississippi,39212,South
C0315,Alejandro Ballentine,Home Office,Jackson,Mississippi,39212,South
C0551,Matt Collins,Consumer,Fremont,Nebraska,68025,Central
C0053,Sue Ann Reed,Consumer,Redmond,Oregon,97756,West
C0165,Lena Creighton,Consumer,New York City,New York,10035,East
C0342,Emily Ducich,Home Office,Seattle,Washington,98115,West
C0417,Duane Noonan,Consumer,Moreno Valley,California,92553,West
C0392,Logan Currie,Consumer,Springfield,Virginia,22153,South
C0625,Ben Peterman,Corporate,Chicago,Illinois,60623,Central
C0213,Matt Collister,Corporate,Grand Rapids,Michigan,49505,Central
C0686,Neoma Murray,Consumer,Bowling Green,Ohio,43402,East
C0151,Edward Hooks,Corporate,Seattle,Washington,98103,West
C0028,Carol Adams,Corporate,Warwick,Rhode Island,2886,East
C0175,Laura Armstrong,Corporate,Houston,Texas,77041,Central
C0366,Frank Merwin,Home Office,Philadelphia,Pennsylvania,19143,East
C0238,Ross Baird,Home Office,Charlotte,North Carolina,28205,South
C0626,Benjamin Venier,Corporate,Seattle,Washington,98103,West
C0574,Sean Christensen,Consumer,San Jose,California,95123,West
C0281,Brian DeCherney,Consumer,New York City,New York,10035,East
C0532,Saphhira Shifley,Corporate,Nashua,New Hampshire,3060,East
C0365,Joe Elijah,Consumer,Seattle,Washington,98115,West
C0231,Laurel Workman,Corporate,Phoenix,Arizona,85023,West
C0505,Darren Budd,Corporate,New York City,New York,10024,East
C0604,Trudy Schmidt,Consumer,Fayetteville,Arkansas,72701,South
C0365,Joe Elijah,Consumer,New York City,New York,10009,East
C0559,Frank Preis,Consumer,Seattle,Washington,98105,West
C0178,Andrew Roberts,Consumer,New York City,New York,10024,East
C0563,Sally Hughsby,Corporate,Denver,Colorado,80219,West
C0555,Roy Collins,Consumer,Colorado Springs,Colorado,80906,West
C0654,Brenda Bowman,Corporate,Vineland,New Jersey,8360,East
C0203,Anthony Johnson,Corporate,New York City,New York,10024,East
C0197,Brooke Gillingham,Corporate,Woodstock,Illinois,60098,Central
C0712,Meg Tillman,Consumer,Port Arthur,Texas,77642,Central
C0364,Mitch Webber,Consumer,Lancaster,Ohio,43130,East
C0307,Eugene Moren,Home Office,Santa Ana,California,92704,West
C0477,Ross DeVincentis,Home Office,Akron,Ohio,44312,East
C0678,Joni Wasserman,Consumer,Louisville,Kentucky,40214,South
C0048,Troy Blackwell,Consumer,Milwaukee,Wisconsin,53209,Central
C0076,Kelly Andreada,Consumer,Aurora,Illinois,60505,Central
C0635,Michael Paige,Corporate,Bristol,Tennessee,37620,South
C0102,Carlos Daly,Consumer,Wichita,Kansas,67212,Central
C0767,Phillip Flathmann,Consumer,Los Angeles,California,90045,West
C0319,Ken Lonsdale,Consumer,Springfield,Oregon,97477,West
C0168,Marc Harrigan,Home Office,Miami,Florida,33178,South
C0252,Frank Olsen,Consumer,Sacramento,California,95823,West
C0436,Keith Dawkins,Corporate,Deer Park,Texas,77536,Central
C0426,Julie Prescott,Home Office,Los Angeles,California,90032,West
C0013,Brian Dahlen,Consumer,Lancaster,Pennsylvania,17602,East
C0782,Carl Jackson,Corporate,Philadelphia,Pennsylvania,19140,East
C0217,Evan Henry,Consumer,West Palm Beach,Florida,33407,South
C0255,Kelly Lampkin,Corporate,Reno,Nevada,89502,West
C0281,Brian DeCherney,Consumer,Anaheim,California,92804,West
C0288,Emily Phan,Consumer,Jacksonville,Florida,32216,South
C0653,Becky Pak,Consumer,San Francisco,California,94109,West
C0258,Duane Benoit,Consumer,Lancaster,Ohio,43130,East
C0042,Guy Armstrong,Consumer,Lorain,Ohio,44052,East
C0237,Steven Cartwright,Consumer,Los Angeles,California,90036,West
C0286,Dennis Pardue,Home Office,Franklin,Wisconsin,53132,Central
C0745,Janet Martin,Consumer,Huntsville,Texas,77340,Central
C0323,Aaron Smayling,Corporate,Jacksonville,North Carolina,28540,South
C0604,Trudy Schmidt,Consumer,El Paso,Texas,79907,Central
C0624,Fred Wasserman,Corporate,Los Angeles,California,90032,West
C0017,Delfina Latchford,Consumer,Rancho Cucamonga,California,91730,West
C0617,Christopher Martinez,Consumer,San Francisco,California,94110,West
C0286,Dennis Pardue,Home Office,Tuscaloosa,Alabama,35401,South
C0621,Bart Watters,Corporate,Detroit,Michigan,48205,Central
C0670,Thais Sissman,Consumer,Ormond Beach,Florida,32174,South
C0510,Jamie Frazer,Consumer,Long Beach,California,90805,West
C0333,Ricardo Sperren,Corporate,Seattle,Washington,98115,West
C0444,Beth Paige,Consumer,Philadelphia,Pennsylvania,19140,East
C0164,Dianna Arnett,Home Office,Washington,District of Columbia,20016,East
C0638,Linda Southworth,Corporate,San Francisco,California,94110,West
C0640,David Bremer,Corporate,Dallas,Texas,75217,Central
C0553,Cathy Prescott,Corporate,Springfield,Missouri,65807,Central
C0752,Rob Beeghly,Consumer,Jacksonville,North Carolina,28540,South
C0610,Tracy Poddar,Corporate,Aurora,Colorado,80013,West
C0249,Brosina Hoffman,Consumer,Johnson City,Tennessee,37604,South
C0704,Sean O'Donnell,Consumer,Los Angeles,California,90036,West
C0058,Hallie Redmond,Home Office,Richmond,Indiana,47374,Central
C0759,Robert Waldorf,Consumer,Philadelphia,Pennsylvania,19134,East
C0043,Sanjit Chand,Consumer,Quincy,Massachusetts,2169,East
C0723,Tonja Turnell,Home Office,Los Angeles,California,90008,West
C0561,Tim Brockman,Consumer,Austin,Texas,78745,Central
C0005,Jack O'Briant,Corporate,Los Angeles,California,90008,West
C0540,Andy Reiter,Consumer,Jackson,Michigan,49201,Central
C0276,Dan Lawera,Consumer,Keller,Texas,76248,Central
C0778,Neola Schneider,Consumer,Philadelphia,Pennsylvania,19140,East
C0196,Raymond Messe,Consumer,Burlington,Vermont,5408,East
C0756,Cynthia Voltz,Corporate,New York City,New York,10024,East
C0434,Thea Hendricks,Consumer,Los Angeles,California,90045,West
C0052,Tamara Manning,Consumer,San Francisco,California,94122,West
C0468,Jeremy Farry,Consumer,Waterbury,Connecticut,6708,East
C0506,Maris LaWare,Consumer,Chicago,Illinois,60653,Central
C0294,Darrin Sayre,Home Office,Seattle,Washington,98115,West
C0578,Penelope Sewall,Home Office,Charlotte,North Carolina,28205,South
C0773,Mick Hernandez,Home Office,Jackson,Michigan,49201,Central
C0738,Bobby Elias,Consumer,Aurora,Illinois,60505,Central
C0526,Alan Dominguez,Home Office,Great Falls,Montana,59405,West
C0151,Edward Hooks,Corporate,Chicago,Illinois,60623,Central
C0092,Matt Connell,Corporate,Detroit,Michigan,48234,Central
C0011,Chris Selesnick,Corporate,Seattle,Washington,98103,West
C0188,Harold Pawlan,Home Office,Tucson,Arizona,85705,West
C0634,Theone Pippenger,Consumer,Smyrna,Georgia,30080,South
C0028,Carol Adams,Corporate,Hoover,Alabama,35244,South
C0705,Claire Gute,Consumer,Houston,Texas,77070,Central
C0741,Caroline Jumper,Consumer,San Francisco,California,94109,West
C0033,Bradley Drucker,Consumer,Columbus,Georgia,31907,South
C0210,John Huston,Consumer,Kent,Ohio,44240,East
C0615,Toby Gnade,Consumer,New York City,New York,10035,East
C0166,Beth Thompson,Home Office,Costa Mesa,California,92627,West
C0657,Giulietta Baptist,Consumer,Wichita,Kansas,67212,Central
C0751,Craig Leslie,Home Office,New York City,New York,10009,East
C0585,Clytie Kelty,Consumer,Chicago,Illinois,60653,Central
C0340,Vivek Gonzalez,Consumer,San Francisco,California,94109,West
C0123,Rob Dowd,Consumer,New York City,New York,10011,East
C0742,Bryan Davis,Consumer,Philadelphia,Pennsylvania,19120,East
C0052,Tamara Manning,Consumer,Marion,Iowa,52302,Central
C0626,Benjamin Venier,Corporate,Des Moines,Iowa,50315,Central
C0014,Michael Moore,Consumer,San Francisco,California,94109,West
C0470,Eugene Hildebrand,Home Office,San Francisco,California,94110,West
C0186,Emily Burns,Consumer,Miami,Florida,33142,South
C0761,Liz Preis,Consumer,Aurora,Illinois,60505,Central
C0382,Sam Zeldin,Home Office,Seattle,Washington,98105,West
C0361,Dorothy Wardle,Corporate,Columbus,Ohio,43229,East
C0155,John Lee,Consumer,Los Angeles,California,90045,West
C0732,Bill Overfelt,Corporate,San Diego,California,92105,West
C0551,Matt Collins,Consumer,Cincinnati,Ohio,45231,East
C0060,Shahid Collister,Consumer,Pembroke Pines,Florida,33024,South
C0477,Ross DeVincentis,Home Office,Chicago,Illinois,60610,Central
C0706,Jay Fein,Consumer,Rochester,New York,14609,East
C0093,Cassandra Brandow,Consumer,Waco,Texas,76706,Central
C0453,Fred Chung,Corporate,Torrance,California,90503,West
C0021,Mark Van Huff,Consumer,Arlington,Virginia,22204,South
C0742,Bryan Davis,Consumer,New York City,New York,10024,East
C0458,Sibella Parks,Corporate,New York City,New York,10024,East
C0660,Skye Norling,Home Office,San Francisco,California,94109,West
C0718,Tom Prescott,Consumer,Houston,Texas,77070,Central
C0045,Marina Lichtenstein,Corporate,Los Angeles,California,90045,West
C0243,Sarah Bern,Consumer,Los Angeles,California,90032,West
C0110,Mike Pelletier,Home Office,Laguna Niguel,California,92677,West
C0047,Michael Nguyen,Consumer,Clinton,Maryland,20735,East
C0198,Victoria Wilson,Corporate,San Francisco,California,94110,West
C0352,Don Jones,Corporate,New York City,New York,10024,East
C0227,Magdelene Morse,Consumer,Columbus,Ohio,43229,East
C0682,Fred Harton,Consumer,Seattle,Washington,98105,West
C0150,Stewart Visinsky,Consumer,Baltimore,Maryland,21215,East
C0360,Jennifer Patt,Corporate,New York City,New York,10009,East
C0295,Mark Hamilton,Consumer,Minneapolis,Minnesota,55407,Central
C0322,Luke Foster,Consumer,New York City,New York,10035,East
C0538,Nat Gilpin,Corporate,Fairfield,Connecticut,6824,East
C0056,Joy Smith,Consumer,Decatur,Illinois,62521,Central
C0489,Julie Kriz,Home Office,Chicago,Illinois,60653,Central
C0173,Lauren Leatherbury,Consumer,Lafayette,Louisiana,70506,South
C0293,Gary Hansen,Home Office,Perth Amboy,New Jersey,8861,East
C0602,Cyra Reiten,Home Office,Houston,Texas,77041,Central
C0080,Christine Kargatis,Home Office,Troy,Ohio,45373,East
C0756,Cynthia Voltz,Corporate,Los Angeles,California,90045,West
C0063,Nicole Hansen,Corporate,Roswell,Georgia,30076,South
C0298,Max Engle,Consumer,Seattle,Washington,98103,West
C0342,Emily Ducich,Home Office,Los Angeles,California,90045,West
C0699,Helen Wasserman,Corporate,San Diego,California,92105,West
C0426,Julie Prescott,Home Office,Muskogee,Oklahoma,74403,Central
C0245,Bart Pistole,Corporate,Louisville,Colorado,80027,West
C0308,Katherine Murray,Home Office,Gilbert,Arizona,85234,West
C0611,Dave Kipp,Consumer,Carrollton,Texas,75007,Central
C0585,Clytie Kelty,Consumer,Los Angeles,California,90008,West
C0690,Ann Chong,Corporate,Seattle,Washington,98115,West
C0711,Christy Brittain,Consumer,Philadelphia,Pennsylvania,19134,East
C0443,Erin Smith,Corporate,Philadelphia,Pennsylvania,19134,East
C0290,Michelle Huthwaite,Consumer,Chicago,Illinois,60623,Central
C0309,Scot Wooten,Consumer,Greenville,North Carolina,27834,South
C0215,Bradley Talbott,Home Office,Los Angeles,California,90036,West
C0384,Becky Martin,Consumer,Santa Barbara,California,93101,West
C0057,Dave Brooks,Consumer,Costa Mesa,California,92627,West
C0258,Duane Benoit,Consumer,Middletown,Connecticut,6457,East
C0661,Stewart Carmichael,Corporate,Dallas,Texas,75081,Central
C0707,Maribeth Yedwab,Corporate,Los Angeles,California,90045,West
C0160,Dorothy Badders,Corporate,Newark,Delaware,19711,East
C0410,Joseph Airdo,Consumer,Cuyahoga Falls,Ohio,44221,East
C0688,Ken Dana,Corporate,Los Angeles,California,90008,West
C0139,Roland Schwarz,Corporate,Waco,Texas,76706,Central
C0761,Liz Preis,Consumer,Murray,Kentucky,42071,South
C0239,Richard Eichhorn,Consumer,Dallas,Texas,75081,Central
C0288,Emily Phan,Consumer,Dearborn Heights,Michigan,48127,Central
C0029,Ed Jacobs,Consumer,Los Angeles,California,90008,West
C0479,Bill Tyler,Corporate,Los Angeles,California,90004,West
C0570,Sung Pak,Corporate,Los Angeles,California,90045,West
C0001,Darren Powers,Consumer,Houston,Texas,77041,Central
C0723,Tonja Turnell,Home Office,Houston,Texas,77095,Central
C0501,Pete Kriz,Consumer,Milwaukee,Wisconsin,53209,Central
C0428,Julia Dunbar,Consumer,Rochester,Minnesota,55901,Central
C0596,Claudia Bergmann,Corporate,Southaven,Mississippi,38671,South
C0783,Roland Murray,Consumer,New York City,New York,10011,East
C0152,Ben Ferrer,Home Office,San Francisco,California,94109,West
C0563,Sally Hughsby,Corporate,San Francisco,California,94109,West
